[tensor(23276.1211), tensor(21663.8633)]
[tensor(23705.7305), tensor(21234.3047)]
[tensor(23649.6465), tensor(21290.3750)]
[tensor(23594.5039), tensor(21345.4531)]
[tensor(23245.8145), tensor(21694.1875)]
[tensor(23194.8340), tensor(21745.1426)]
[tensor(22701.2090), tensor(22238.7070)]
[tensor(22822.4297), tensor(22117.6094)]
[tensor(23181.6484), tensor(21758.3477)]
[tensor(23114.1719), tensor(21825.7695)]
[tensor(23176.6836), tensor(21763.2910)]
[tensor(23072.5098), tensor(21867.5254)]
[tensor(22919.8086), tensor(22020.2578)]
[tensor(22782.2266), tensor(22157.8262)]
[tensor(22690.8086), tensor(22249.2324)]
[tensor(22715.4473), tensor(22224.5391)]
[tensor(22882.8262), tensor(22057.1094)]
[tensor(22720.1152), tensor(22219.7734)]
[tensor(22671.4824), tensor(22268.5098)]
[tensor(22777.0156), tensor(22162.9062)]
[tensor(22446.7988), tensor(22493.1348)]
[tensor(22350.3887), tensor(22589.5898)]
[tensor(22591.1719), tensor(22348.8047)]
[tensor(22679.2539), tensor(22260.7930)]
[tensor(22882.8828), tensor(22057.0723)]
[tensor(22607.0293), tensor(22332.9297)]
[tensor(23017.3145), tensor(21922.7305)]
[tensor(23061.7578), tensor(21878.2812)]
[tensor(22651.3809), tensor(22288.6172)]
[tensor(22549.0078), tensor(22390.9883)]
[tensor(21719.7129), tensor(23220.1953)]
[tensor(21917.6387), tensor(23022.3711)]
