[tensor(32614.5840), tensor(34795.4727)]
[tensor(21880.4434), tensor(23059.6934)]
[tensor(21982.4668), tensor(22957.5527)]
[tensor(23187.7695), tensor(21752.2500)]
[tensor(21848.4922), tensor(23091.5352)]
[tensor(21389.0625), tensor(23551.0312)]
[tensor(21603.7266), tensor(23336.2207)]
[tensor(20877.9844), tensor(24062.0879)]
[tensor(21350.0898), tensor(23589.9727)]
[tensor(21977.7109), tensor(22962.2637)]
[tensor(21911.3691), tensor(23028.5879)]
[tensor(22742.0684), tensor(22197.8613)]
[tensor(22126.0703), tensor(22813.9414)]
[tensor(22217.1055), tensor(22722.8711)]
[tensor(22418.2031), tensor(22521.7207)]
[tensor(22506.9609), tensor(22433.0508)]
[tensor(22051.4570), tensor(22888.5488)]
[tensor(22357.1680), tensor(22582.8184)]
[tensor(22268.1934), tensor(22671.8359)]
[tensor(22210.0098), tensor(22730.0078)]
[tensor(21772.3770), tensor(23167.6797)]
[tensor(21709.6133), tensor(23230.4863)]
[tensor(21813.5059), tensor(23126.5430)]
[tensor(22894.9336), tensor(22045.0488)]
[tensor(22585.4434), tensor(22354.4688)]
